'name', 'type', 'province', 'city'
'مرکزآموزش عالی فنی ومهندسی بوئین زهرا', 'دانشگاه - دولتی', 'قزوین', 'بوئین زهرا'
'مرکزآموزش عالی ممسنی', 'دانشگاه - دولتی', 'فارس', 'ممسنی'
'مرکزآموزش علمی - کاربردی دانشگاه علوم بهزیستی و توانبخشی تهران', 'دانشگاه جامع علمی کاربردی - دولتی', 'تهران', 'تهران'
'مرکزآموزش علمی - کاربردی سازمان تبلیغات اسلامی تهران', 'دانشگاه جامع علمی کاربردی - دولتی', 'تهران', 'تهران'
'مرکزآموزش علمی کاربردی نهبندان', 'دانشگاه جامع علمی کاربردی - دولتی', 'خراسان جنوبی', 'نهبندان'
'مرکزآموزش علمی- کاربردی ابهر', 'دانشگاه جامع علمی کاربردی - دولتی', 'زنجان', 'ابهر'
'مرکزآموزش علمی- کاربردی استاد شهریار تیکمه داش', 'دانشگاه جامع علمی کاربردی - دولتی', 'آذربایجان شرقی', 'بستان آباد'
'مرکزآموزش علمی- کاربردی بافق', 'دانشگاه جامع علمی کاربردی - دولتی', 'یزد', 'بافق'
'مرکزآموزش علمی- کاربردی خدمات جهانگردی استان کرمان', 'دانشگاه جامع علمی کاربردی - دولتی', 'کرمان', 'کرمان'
'مرکزآموزش علمی- کاربردی دهخدا (تکاب)', 'دانشگاه جامع علمی کاربردی - دولتی', 'آذربایجان غربی', 'تکاب'
'مرکزآموزش علمی- کاربردی زرین شهر', 'دانشگاه جامع علمی کاربردی - دولتی', 'اصفهان', 'لنجان'
'مرکزآموزش علمی- کاربردی شبستر', 'دانشگاه جامع علمی کاربردی - دولتی', 'آذربایجان شرقی', 'شبستر'
'مرکزآموزش علمی- کاربردی علویجه', 'دانشگاه جامع علمی کاربردی - دولتی', 'اصفهان', 'نجف آباد'
'مرکزآموزش علمی- کاربردی فارسان', 'دانشگاه جامع علمی کاربردی - دولتی', 'چهارمحال و بختیاری', 'فارسان'
'مرکزآموزش علمی- کاربردی کیش', 'دانشگاه جامع علمی کاربردی - دولتی', 'هرمزگان', 'کیش'
'مرکزآموزش علمی- کاربردی لارستان', 'دانشگاه جامع علمی کاربردی - دولتی', 'فارس', 'لارستان'
'مرکزآموزش علمی- کاربردی مبارکه', 'دانشگاه جامع علمی کاربردی - دولتی', 'اصفهان', 'مبارکه'
'مرکزآموزش علمی- کاربردی ملایر', 'دانشگاه جامع علمی کاربردی - دولتی', 'همدان', 'ملایر'
'مرکزآموزش علمی- کاربردی میاندوآب', 'دانشگاه جامع علمی کاربردی - دولتی', 'آذربایجان غربی', 'میاندوآب'
'مرکزآموزش علمی- کاربردی میبد', 'دانشگاه جامع علمی کاربردی - دولتی', 'یزد', 'میبد'
'مرکزآموزش علمی- کاربردی نجف آباد', 'دانشگاه جامع علمی کاربردی - دولتی', 'اصفهان', 'نجف آباد'
'مرکزآموزش علمی- کاربردی نی ریز', 'دانشگاه جامع علمی کاربردی - دولتی', 'فارس', 'نی\u200cریز'
'موزه ملی علوم و فناوری ایران', 'سایر سازمانها', 'تهران', 'تهران'
'موسسه آموزش عالی آزاد انفورماتیک ایران', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'تهران'
'موسسه آموزش عالی آزاد جهاندیده', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'شهرری'
'موسسه آموزش عالی آزاد خوارزمی خراسان\u200cرضوی', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی آزاد عصر دین و دانش', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'تهران'
'موسسه آموزش عالی آزاد علم گستر', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'تهران'
'موسسه آموزش عالی آزاد علوم و فنون دانشسار', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'تهران'
'موسسه آموزش عالی آزاد غدیر', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'فارس', 'شیراز'
'موسسه آموزش عالی آزاد مدیریت و فناوری امیر کبیر', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'تهران'
'موسسه آموزش عالی آزاد مهندسان', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی آزاد نهاوند', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'همدان', 'نهاوند'
'موسسه آموزش عالی آزاد نوآوران عصر دانش', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'تهران'
'موسسه آموزش عالی آزاد نوبنیاد سیرجان', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'کرمان', 'سیرجان'
'موسسه آموزش عالی آزاد نوید پارس جنوب', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'فارس', 'شیراز'
'موسسه آموزش عالی آزاد هادی', 'دانشگاه جامع علمی کاربردی - غیردولتی', 'تهران', 'تهران'
'موسسه آموزش عالی بانکداری اسلامی', 'دانشگاه - وابسته', 'تهران', 'تهران'
'موسسه آموزش عالی علمی - کاربردی هلال ایران', 'دانشگاه جامع علمی کاربردی - دولتی', 'تهران', 'تهران'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی آئین کمال ارومیه', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان غربی', 'ارومیه'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی آبا - آبیک قزوین', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قزوین', 'آبیک'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی آبان هراز', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'آمل'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی آپادانا', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'فارس', 'شیراز'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی آذرآبادگان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان غربی', 'ارومیه'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی آرمان رضوی (ویژه خواهران)', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی آریوبرزن', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'فارس', 'ممسنی'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی آفاق', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان غربی', 'ارومیه'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی آفرینش', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'لرستان', 'بروجرد'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی آل طه (ویژه خواهران)', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'تهران', 'تهران'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی آمل', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'آمل'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی آیندگان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'تنکابن'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی ابرار (ویژه خواهران)', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'تهران', 'تهران'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی ابن یمین', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'سبزوار'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی اترک', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'قوچان'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی اثیرالدین ابهری', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'زنجان', 'ابهر'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی اجتهاد - قم', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قم', 'قم'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی احرار', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'گیلان', 'رشت'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی اخلاق و تربیت', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قم', 'قم'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی ادیب مازندران', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'ساری'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی ادیبان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'سمنان', 'گرمسار'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی ارس', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان شرقی', 'تبریز'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی ارشاد', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'تهران', 'دماوند'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی ارم', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'فارس', 'شیراز'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی ارومی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان غربی', 'ارومیه'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی اروندان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خوزستان', 'خرمشهر'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی استرآباد', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'گلستان', 'گرگان'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی اسرار', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی اسوه', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان شرقی', 'تبریز'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی اشراق', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان شمالی', 'بجنورد'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی افضل کرمانی - کرمان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'کرمان', 'کرمان'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی اقبال لاهوری', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی الغدیر - تبریز', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان شرقی', 'تبریز'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی المهدی مهر اصفهان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'اصفهان'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی الوند', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'همدان', 'همدان'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی امام جواد (ع)', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'یزد', 'یزد'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی امید - نهاوند', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'همدان', 'نهاوند'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی اندیشمند', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'گیلان', 'لاهیجان'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی اندیشه جهرم', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'فارس', 'جهرم'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی اندیشه سازان - نکاء', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'نکا'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی انرژی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مرکزی', 'ساوه'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی انوارالعلوم', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'گیلان', 'بندر انزلی'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی اوج - آبیک قزوین', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قزوین', 'آبیک'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی علوم قرآن و حدیث علامه مجلسی اصفهان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'اصفهان'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی عمران و توسعه', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'همدان', 'همدان'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی مجازی ایرانیان', 'دانشگاههای و موسسات آموزش عالی غیر دولتی-غیر انتفاعی مجازی', 'تهران', 'تهران'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی مجازی برخط', 'دانشگاههای و موسسات آموزش عالی غیر دولتی-غیر انتفاعی مجازی', 'خوزستان', 'اهواز'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی مجازی رایانه ای تهران', 'دانشگاههای و موسسات آموزش عالی غیر دولتی-غیر انتفاعی مجازی', 'تهران', 'تهران'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی مجازی فارابی', 'دانشگاههای و موسسات آموزش عالی غیر دولتی-غیر انتفاعی مجازی', 'البرز', 'کرج'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی مجازی فاران مهر دانش', 'دانشگاههای و موسسات آموزش عالی غیر دولتی-غیر انتفاعی مجازی', 'تهران', 'تهران'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی مجازی مهرالبرز', 'دانشگاههای و موسسات آموزش عالی غیر دولتی-غیر انتفاعی مجازی', 'تهران', 'تهران'
'موسسه آموزش عالی غیر دولتی-غیر انتفاعی مجازی نور طوبی', 'دانشگاههای و موسسات آموزش عالی غیر دولتی-غیر انتفاعی مجازی', 'تهران', 'تهران'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی اکباتان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قزوین', 'قزوین'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی امین', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'فولادشهر'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی باختر', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'ایلام', 'ایلام'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی بصیر', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قزوین', 'آبیک'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی بعثت', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'کرمان', 'کرمان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی بنیان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'شاهین شهرومیمه'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی بهار', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی بیهق', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'سبزوار'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی پارس رضوی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'گناباد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی پارسا', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'بابلسر'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی پارسیان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قزوین', 'قزوین'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی پاسارگاد', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'فارس', 'شیراز'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی پردیسان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'فریدون\u200cکنار'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی پویش', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قم', 'قم'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی پیشتازان - شیراز', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'فارس', 'شیراز'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی تابران', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی تاکستان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قزوین', 'تاکستان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی تعالی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قم', 'قم'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی توس', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی ثامن', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'نیشابور'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی جهاد دانشگاهی - رشت', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'گیلان', 'رشت'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی جهاد دانشگاهی - کرمانشاه', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'کرمانشاه', 'کرمانشاه'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی جهاد دانشگاهی اصفهان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'اصفهان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی جهاد دانشگاهی خوزستان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خوزستان', 'اهواز'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی جهاد دانشگاهی کاشمر', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'کاشمر'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی جهاد دانشگاهی- همدان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'همدان', 'همدان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی چهلستون', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'اصفهان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی حافظ', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'فارس', 'شیراز'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی حکمت رضوی - مشهد', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی حکیم طوس', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی حکیم نظامی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'قوچان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی حکیمان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان شمالی', 'بجنورد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی خاوران', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی خراسان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی خردگرایان مطهر', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی خزر', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'محمود آباد - مازندران'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی دارالعلم', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'یزد', 'یزد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی دامون', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'گیلان', 'فومن'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی دانا', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'کهگیلویه و بویراحمد', 'یاسوج'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی دانش پژوهان پیشرو اصفهان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'اصفهان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی دانشستان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مرکزی', 'ساوه'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی دانشوران', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان شرقی', 'تبریز'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی راغب اصفهانی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'اصفهان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی راه دانش', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'بابل'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی راهیان نوین دانش', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'ساری'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی ربع رشید - تبریز', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان شرقی', 'تبریز'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی رجاء - قزوین', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قزوین', 'قزوین'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی رحمان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'رامسر'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی رسام(ویژه خواهران)', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'البرز', 'کرج'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی رشدیه', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان شرقی', 'تبریز'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی رهپویان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قم', 'قم'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی روزبه', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'زنجان', 'زنجان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی روزبهان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'ساری'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی زاگرس', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'کرمانشاه', 'کرمانشاه'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی سبز', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'آمل'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی سبلان - اردبیل', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اردبیل', 'اردبیل'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی سپهر', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'اصفهان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی سراج', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان شرقی', 'تبریز'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی سفیردانش', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'ایلام', 'ایلام'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی سلمان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی سمنگان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'آمل'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی سناباد گلبهار', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'شهر جدید گلبهار'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی سهروردی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قزوین', 'قزوین'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی شاندیز', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی شرق گلستان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'گلستان', 'گنبد کاووس'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی شفق', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'تنکابن'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی شهاب دانش', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قم', 'قم'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی صبح صادق - اصفهان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'اصفهان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی صدر المتالهین (ویژه برادران)', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'تهران', 'تهران'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی صفاهان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'اصفهان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی صنعتی قائم', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'قائم\u200cشهر'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی طبرستان - چالوس', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'چالوس'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی طبری', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'بابل'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی طلوع مهر', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قم', 'قم'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی عطار', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی عقیق', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'شاهین شهر'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی علاء الدوله سمنانی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'سمنان', 'گرمسار'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی علامه امینی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'بهنمیر'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی علامه حلی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'چالوس'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی علامه دهخدا', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قزوین', 'قزوین'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی علامه رفیعی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قزوین', 'قزوین'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی علم و فن', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان غربی', 'ارومیه'
